individual_local_identifier,date,lat_median,lon_median,n_points,timestamp_min_utc,step_length_km,heading_deg,speed_km_per_day,turning_angle_deg,stopover_duration_days
Adi + / DER AU893 (eobs 3029),2016-06-27 00:00:00+00:00,48.6564525,11.468556,215,2016-06-27T02:00:23+00:00,0.00026158687764396874,287.3108276540429,0.00026158687764396874,120.5151406616875,13
Adi + / DER AU893 (eobs 3029),2016-06-28 00:00:00+00:00,48.656434399999995,11.468549,218,2016-06-28T02:00:23+00:00,0.0020772700863454117,194.33083989629853,0.0020772700863454117,92.97998775774437,14
Adi + / DER AU893 (eobs 3029),2016-06-29 00:00:00+00:00,48.6564512,11.4685551,219,2016-06-29T02:00:23+00:00,0.001921059746130895,13.487645902731856,0.001921059746130895,179.15680600643333,15
Adi + / DER AU893 (eobs 3029),2016-06-30 00:00:00+00:00,48.6564482,11.4685603,217,2016-06-30T02:00:23+00:00,0.0005071162218857627,131.13292991600247,0.0005071162218857627,117.64528401327061,16
Adi + / DER AU893 (eobs 3029),2016-07-01 00:00:00+00:00,48.6564463,11.46856095,218,2016-07-01T02:00:23+00:00,0.00021659821084152894,167.26589192941628,0.00021659821084152894,36.13296201341382,17
Adi + / DER AU893 (eobs 3029),2016-07-02 00:00:00+00:00,48.6564541,11.4685512,215,2016-07-02T02:00:23+00:00,0.0011247814953473123,320.45298373924743,0.0011247814953473123,153.18709180983114,18
Adi + / DER AU893 (eobs 3029),2016-07-03 00:00:00+00:00,48.65644945,11.468562550000001,218,2016-07-03T02:00:23+00:00,0.0009810089237462902,121.80747182589482,0.0009810089237462902,161.3544880866474,19
Adi + / DER AU893 (eobs 3029),2016-07-04 00:00:00+00:00,48.6564629,11.4685531,219,2016-07-04T02:00:23+00:00,0.0016488028675236326,335.1030622799152,0.0016488028675236326,146.70440954597962,20
Adi + / DER AU893 (eobs 3029),2016-07-05 00:00:00+00:00,48.6564544,11.4685657,219,2016-07-05T02:00:23+00:00,0.0013228282914158971,135.60206963225227,0.0013228282914158971,160.49900735233706,21
Adi + / DER AU893 (eobs 3029),2016-07-06 00:00:00+00:00,48.6564504,11.4685727,219,2016-07-06T02:00:23+00:00,0.0006798507922681375,130.86145899693304,0.0006798507922681375,4.7406106353192285,22
Adi + / DER AU893 (eobs 3029),2016-07-07 00:00:00+00:00,48.6564494,11.4685561,215,2016-07-07T02:00:23+00:00,0.0012243697795030972,264.78932601405415,0.0012243697795030972,133.92786701712112,23
